nombre,cod_prov,cod_depto,cod_loc,cod_bahra,tipo_bahra,lat,lon
COLONIA DEL VALLE,10,042,050,10042050000,LS,-28.6659572317315,-65.8752053335172
COLONIA NUEVA CONETA,10,042,060,10042060000,LS,-28.5859218596167,-65.8384330489801
CONCEPCION,10,042,070,10042070000,LS,-28.7027878127673,-66.0684404425234
CONETA,10,042,080,10042080000,LS,-28.5824940471212,-65.8832899522771
EL BAÑADO,10,042,090,10042090000,LS,-28.6492910442287,-65.8184083876597
HUILLAPIMA,10,042,100,10042100000,LS,-28.7326533523263,-65.9692671337206
LOS ANGELES NORTE,10,042,110,10042110001,E,-28.4130524181894,-65.9974963114274
LOS ANGELES SUR,10,042,110,10042110002,E,-28.5096259939006,-66.0134501995358
MIRAFLORES,10,042,120,10042120000,LS,-28.61156437771,-65.9045510608673
SAN MARTIN,10,042,130,10042130000,LS,-29.2514238184412,-65.7966971627176
SAN PABLO,10,042,140,10042140000,LS,-28.7185211619112,-66.0406031753627
SAN PEDRO,10,042,150,10042150000,LS,-28.7717177596284,-66.1240600986815
EL PANTANILLO,10,049,020,10049020000,LS,-28.5416893432334,-65.8026632730873
SAN FERNANDO DEL VALLE DE CATAMARCA,10,049,030,10049030000,LC,-28.4846581947085,-65.7867892937631
EL ALTO,10,056,010,10056010000,LS,-28.3027477561138,-65.3693767192491
GUAYAMBA,10,056,020,10056020000,LS,-28.3441266642037,-65.4127476684157
INFANZON,10,056,030,10056030000,LS,-28.5973244077887,-65.4116602658918
LOS CORRALES,10,056,040,10056040000,LS,-28.5108290239161,-65.3308772218931
TAPSO,10,056,050,10056050000,LC,-28.4159041977159,-65.1086409589416
VILISMAN,10,056,060,10056060000,LS,-28.5021133153073,-65.4385489995235
COLLAGASTA,10,063,010,10063010000,LS,-28.3616776397898,-65.7282690165025
POMANCILLO ESTE,10,063,020,10063020000,LS,-28.3087173740113,-65.7222098439933
POMANCILLO OESTE,10,063,030,10063030000,LS,-28.3178432457188,-65.7423447192215
EL HUECO,10,063,040,10063040001,E,-28.4127884506849,-65.7175369854892
LA CARRERA,10,063,040,10063040002,E,-28.3495576813874,-65.7091195877043
LA FALDA DE SAN ANTONIO,10,063,040,10063040003,E,-28.4198487342191,-65.6988377960377
LA TERCENA,10,063,040,10063040004,E,-28.3734473479931,-65.7081292515981
SAN ANTONIO,10,063,040,10063040005,E,-28.4237766788262,-65.7062134320732
SAN JOSE,10,063,040,10063040006,E,-28.3887321458271,-65.7062701247999
VILLA LAS PIRQUITAS,10,063,050,10063050000,LS,-28.2754665210832,-65.733431477509
CASA DE PIEDRA,10,070,010,10070010000,LS,-29.649289010725,-65.5171151597056
EL AYBAL,10,070,020,10070020000,LS,-29.1066140404485,-65.339695207396
EL BAÑADO,10,070,030,10070030000,LS,-29.1832354089391,-65.4161459216901
EL DIVISADERO,10,070,040,10070040000,LS,-29.193718415728,-65.4233403523442
EL QUIMILO,10,070,050,10070050000,LS,-29.9534214435134,-65.3926406151323
ESQUIU,10,070,060,10070060000,LS,-29.3790661944991,-65.2898287859815
ICAÑO,10,070,070,10070070000,LS,-28.9308886124085,-65.2902158081112
LA DORADA,10,070,080,10070080000,LS,-29.2804387843954,-65.4766321943102
LA GUARDIA,10,070,090,10070090000,LS,-29.5496731497758,-65.4504857993817
LAS ESQUINAS,10,070,100,10070100000,LS,-28.7644628061471,-65.1120210167305
LAS PALMITAS,10,070,110,10070110000,LS,-28.6402396947153,-64.9870716926629
QUIROS,10,070,120,10070120000,LS,-28.7883056058069,-65.1007302335708
RAMBLONES,10,070,130,10070130000,LS,-29.1582844511715,-65.374945475853
RECREO,10,070,140,10070140000,LS,-29.2768611237227,-65.0565641552447
SAN ANTONIO,10,070,150,10070150000,LS,-28.9331053161662,-65.0949655869377
AMADORES,10,077,010,10077010000,LS,-28.2680363798746,-65.6462108146466
EL ROSARIO,10,077,020,10077020000,LS,-27.9877541032226,-65.688606939529
LA BAJADA,10,077,030,10077030000,LS,-28.3920524907261,-65.6282649899935
RODEO,70,049,060,70049060000,LS,-30.209958054186,-69.1336132382893
LA HIGUERA,10,077,040,10077040000,LS,-27.9352828616507,-65.699367489363
LA MERCED,10,077,050,10077050000,LS,-28.1537649054231,-65.6696062414473
LA VIÑA,10,077,060,10077060000,LS,-28.044445782746,-65.6079383578395
LAS LAJAS,10,077,070,10077070000,LS,-27.826913357423,-65.7401079267206
MONTE POTRERO,10,077,080,10077080000,LS,-28.19124607288,-65.670675013192
PALO LABRADO,10,077,090,10077090000,LS,-28.3360934480518,-65.6274299147885
SAN ANTONIO,10,077,100,10077100000,LS,-28.0073083693979,-65.726850392729
VILLA DE BALCOZNA,10,077,110,10077110000,LS,-27.87835755933,-65.7190758944755
APOYACO,10,084,010,10084010000,LS,-28.3006337911705,-66.1659791753183
COLANA,10,084,020,10084020000,LS,-28.3432877302321,-66.1222559102194
COLPES,10,084,030,10084030000,LS,-28.0606503909839,-66.2065039006705
EL PAJONAL,10,084,040,10084040000,LS,-28.3773148491306,-66.3017092655099
JOYANGO,10,084,050,10084050000,LS,-28.0731019653889,-66.1435569766782
MUTQUIN,10,084,060,10084060000,LS,-28.3178455729042,-66.1420642866296
POMAN,10,084,070,10084070000,LS,-28.3927801149204,-66.2220823999264
RINCON,10,084,080,10084080000,LS,-28.2022631098292,-66.148799132888
SAN MIGUEL,10,084,090,10084090000,LS,-28.1297413013666,-66.2019565174868
SAUJIL,10,084,100,10084100000,LS,-28.173337080009,-66.2145148644181
SIJAN,10,084,110,10084110000,LS,-28.2623558875079,-66.2209299175292
ANDALHUALA,10,091,010,10091010000,LS,-26.8479427341705,-66.0244068592756
CASPICHANGO,10,091,020,10091020000,LS,-26.6859290047178,-65.970794986953
CHAÑAR PUNCO,10,091,030,10091030001,E,-26.7588342868363,-66.0493067195716
LAMPACITO,10,091,030,10091030002,E,-26.7265981975072,-66.0436979128184
MEDANITOS,10,091,030,10091030003,E,-26.7588342868363,-66.0493067195716
EL CAJON,10,091,040,10091040000,LS,-26.3955476915097,-66.2641930164042
EL DESMONTE,10,091,050,10091050000,LS,-26.9077168676094,-66.020423153794
EL PUESTO,10,091,060,10091060000,LS,-26.6307679478768,-66.0140418967533
FAMATANCA,10,091,070,10091070001,E,-26.8101195558413,-66.0595221384282
SAN JOSE BANDA,10,091,070,10091070002,E,-26.8101195558413,-66.0595221384282
FUERTE QUEMADO,10,091,080,10091080000,LS,-26.6304336405934,-66.0644373734469
LA HOYADA,10,091,090,10091090000,LS,-26.5189083514476,-66.3686109740362
LA LOMA,10,091,100,10091100000,LC,-26.7574990827117,-66.0331064865258
EL CERRITO,10,091,110,10091110001,E,-26.6988604981977,-66.0387334407325
LAS MOJARRAS,10,091,110,10091110002,E,-26.6988604981977,-66.0387334407325
LORO HUASI,10,091,120,10091120000,LC,-26.7361383729613,-66.0217845814201
PUNTA DE BALASTO,10,091,130,10091130000,LS,-26.9300943985158,-66.1487294264287
CASA DE PIEDRA,10,091,140,10091140001,E,-26.8274550484771,-66.0506274507575
LA PUNTILLA,10,091,140,10091140002,E,-26.8274550484771,-66.0506274507575
PALO SECO,10,091,140,10091140003,E,-26.8274550484771,-66.0506274507575
SAN JOSE NORTE,10,091,140,10091140004,E,-26.7745985033315,-66.0362576892132
SAN JOSE VILLA,10,091,140,10091140005,E,-26.7919331343022,-66.0378776334838
SANTA MARIA,10,091,150,10091150000,LS,-26.6891167120231,-66.018884441311
YAPES,10,091,160,10091160000,LS,-26.8289862929732,-66.0179166770413
ALIJILAN,10,098,010,10098010000,LS,-28.1771812692249,-65.4915924205872
BAÑADO DE OVANTA,10,098,020,10098020000,LS,-28.1034003361447,-65.3076846046355
LAS CAÑAS,10,098,030,10098030000,LS,-28.2098696025062,-65.2230167049514
LAVALLE,10,098,040,10098040000,LC,-28.1946338127178,-65.1137806266473
LOS ALTOS,10,098,050,10098050000,LS,-28.0488590493489,-65.4973640431533
MANANTIALES,10,098,060,10098060000,LS,-28.1469656455994,-65.5073235747446
SAN PEDRO,10,098,070,10098070000,LC,-27.9608485883022,-65.1680076958397
ANILLACO,10,105,010,10105010000,LS,-27.9001528461069,-67.6142838741591
ANTINACO,10,105,020,10105020000,LS,-27.231445564254,-67.6080549409746
BANDA DE LUCERO,10,105,030,10105030000,LS,-28.0687850626962,-67.50770242056
CERRO NEGRO,10,105,040,10105040000,LS,-28.2432405441597,-67.144273179127
COPACABANA,10,105,050,10105050001,E,-28.1243914662106,-67.4981013989976
LA PUNTILLA,10,105,050,10105050002,E,-28.1243914662106,-67.4981013989976
CORDOBITA,10,105,060,10105060000,LS,-28.2979798704965,-67.1670904449903
COSTA DE REYES,10,105,070,10105070000,LS,-28.294959923009,-67.702902490024
EL PUEBLITO,10,105,080,10105080000,LS,-28.2888183254668,-67.1234522983543
EL PUESTO,10,105,090,10105090000,LS,-27.9267621470675,-67.6304002049274
EL SALADO,10,105,100,10105100000,LS,-28.3120206339513,-67.250879321266
FIAMBALA,10,105,110,10105110001,E,-27.69316213413,-67.608574901701
LA RAMADITA,10,105,110,10105110002,E,-27.6442427673373,-67.6139458012753
PAMPA BLANCA,10,105,110,10105110003,E,-27.6354340349652,-67.6168389660358
LOS BALVERDIS,10,105,120,10105120000,LS,-28.2769854029709,-67.1074444099184
MEDANITOS,10,105,130,10105130000,LS,-27.5239130706008,-67.5891477326484
PALO BLANCO,10,105,140,10105140000,LS,-27.3395852802531,-67.7592295432626
PUNTA DEL AGUA,10,105,150,10105150000,LS,-27.2106668219369,-67.7317928557182
SAUJIL,10,105,160,10105160000,LS,-27.5632127581426,-67.6355130611556
TATON,10,105,170,10105170000,LS,-27.3270122428844,-67.4747701838904
TINOGASTA,10,105,180,10105180000,LS,-28.0637510698675,-67.5802695760226
EL PORTEZUELO,10,112,010,10112010000,LS,-28.4818680419511,-65.6351326652418
HUAYCAMA,10,112,020,10112020000,LS,-28.5334483576648,-65.6821279512165
LAS TEJAS,10,112,030,10112030000,LS,-28.6468889609952,-65.7889935499028
EL BAÑADO,10,112,040,10112040001,E,-28.4594352492075,-65.7113717209433
POLCOS,10,112,040,10112040002,E,-28.4333815878035,-65.7202973350365
POZO DEL MISTOL,10,112,040,10112040003,E,-28.4689789857859,-65.7195047318519
SAN ISIDRO,10,112,040,10112040004,E,-28.4583109666735,-65.726757673457
SANTA ROSA,10,112,040,10112040005,E,-28.447802287271,-65.7055328995515
SUMALAO,10,112,040,10112040006,E,-28.4746455518307,-65.7433480027028
VILLA DOLORES,10,112,040,10112040007,E,-28.4434739220039,-65.7215360640125
SANTA CRUZ,10,112,050,10112050000,LS,-28.4928946549812,-65.6744465587279
AMBOY,14,007,010,14007010000,LS,-32.1759165218621,-64.5765483175138
ARROYO SAN ANTONIO,14,007,020,14007020000,LC,-32.26205146004,-64.5937253212731
CAÑADA DEL SAUCE,14,007,030,14007030000,LS,-32.3679991604313,-64.6425223427633
CAPILLA VIEJA,14,007,040,14007040000,LS,-31.942027416529,-64.6165406145348
EL CORCOVADO - EL TORREON,14,007,050,14007050000,LS,-32.149759071844,-64.5015914694579
EL DURAZNO,14,007,055,14007055000,LS,-32.1695656120552,-64.7747710529989
EMBALSE,14,007,060,14007060000,LS,-32.2065076875762,-64.4006226825819
LA CRUZ,14,007,070,14007070000,LS,-32.3034055718452,-64.4831089740345
LA CUMBRECITA,14,007,080,14007080000,LS,-31.8969643877578,-64.7751589433589
LAS BAJADAS,14,007,090,14007090000,LS,-32.0954063583092,-64.3310535546374
LAS CALERAS,14,007,100,14007100000,LS,-32.3893612457104,-64.5185923418535
LOS CONDORES,14,007,110,14007110000,LS,-32.3211277679392,-64.2810080327514
LOS MOLINOS,14,007,120,14007120001,E,-31.8582901636165,-64.3750577906576
VILLA SAN MIGUEL,14,007,120,14007120002,E,-31.8582901636165,-64.3750577906576
LOS REARTES,14,007,130,14007130000,LC,-31.919856077953,-64.5755037073336
LUTTI,14,007,140,14007140000,LS,-32.2989441032587,-64.7254379234594
PARQUE CALMAYO,14,007,160,14007160000,LS,-32.0237443074993,-64.4641636844138
RIO DE LOS SAUCES,14,007,170,14007170000,LS,-32.5265595269976,-64.5869530802431
SAN AGUSTIN,14,007,180,14007180000,LS,-31.9763155149128,-64.3733067164283
SAN IGNACIO (LOTEO SAN JAVIER),14,007,190,14007190000,LS,-32.1667856733263,-64.516397206098
SANTA MONICA,14,007,210,14007210001,E,-32.0665951444652,-64.5791018557419
SANTA ROSA DE CALAMUCHITA,14,007,210,14007210002,E,-32.0731573746398,-64.5447323761644
SAN IGNACIO (LOTEO VELEZ CRESPO),14,007,210,14007210003,E,-32.0994512671733,-64.5337591760097
SEGUNDA USINA,14,007,220,14007220000,LS,-32.1650425977053,-64.3784225873001
SOLAR DE LOS MOLINOS,14,007,230,14007230000,LS,-31.8262216703829,-64.5197802668561
VILLA ALPINA,14,007,240,14007240000,LS,-31.9532611007669,-64.8132541353652
VILLA AMANCAY,14,007,250,14007250000,LS,-32.1863928332037,-64.570452981186
VILLA BERNA,14,007,260,14007260000,LS,-31.9052382568315,-64.7428823583405
VILLA CIUDAD PARQUE LOS REARTES,14,007,270,14007270001,E,-31.9091576117526,-64.5456887371347
VILLA CIUDAD PARQUES LOS REARTES (1° SECCION),14,007,270,14007270002,E,-31.9091576117526,-64.5456887371347
VILLA CIUDAD PARQUE LOS REARTES (3° SECCION),14,007,270,14007270003,E,-31.9091576117526,-64.5456887371347
VILLA DEL DIQUE,14,007,290,14007290000,LC,-32.1696837164743,-64.4567952849232
VILLA EL TALA,14,007,300,14007300000,LC,-32.2542673612565,-64.5850039184628
VILLA GENERAL BELGRANO,14,007,310,14007310000,LS,-31.9808236449718,-64.5606191505919
VILLA LA RIVERA,14,007,320,14007320000,LS,-32.2667329359208,-64.5204928765463
VILLA QUILLINZO,14,007,330,14007330000,LS,-32.2384365356542,-64.5210498971139
VILLA RUMIPAL,14,007,340,14007340000,LC,-32.1893813417324,-64.4792063354191
VILLA YACANTO,14,007,360,14007360000,LS,-32.1037825310006,-64.7541028295247
JARDIN ARENALES,14,014,010,14014010001,E,-31.3686406343815,-64.0603031964104
LA FLORESTA,14,014,010,14014010002,E,-31.3961494977945,-64.0609143527134
CORDOBA,14,014,010,14014010003,E,-31.4177432635316,-64.189601351685
AGUA DE ORO,14,021,010,14021010000,LC,-31.058228127494,-64.2955793576311
ASCOCHINGA,14,021,020,14021020000,LS,-30.9594645513035,-64.2754165610863
BARRIO NUEVO RIO CEBALLOS,14,021,025,14021025000,LC,-31.1980230004722,-64.2887924252949
CANTERAS EL SAUCE,14,021,030,14021030000,LC,-31.0864140054075,-64.3145341004157
CASA BAMBA,14,021,040,14021040000,LS,-31.3429017095306,-64.3992718801553
COLONIA CAROYA,14,021,050,14021050000,LC,-31.0172322466264,-64.066728610829
COLONIA TIROLESA,14,021,060,14021060000,LS,-31.2357859283773,-64.0672541009396
COLONIA VICENTE AGUERO,14,021,070,14021070000,LS,-31.0277849308523,-64.019045653731
VILLA CORAZON DE MARIA,14,021,075,14021075000,LS,-31.4435294401245,-63.9963793951592
CORRAL QUEMADO,14,021,080,14021080000,LS,-30.9890353478112,-64.3778448899044
COUNTRY CHACRAS DE LA VILLA,14,021,090,14021090001,E,-31.2982310728982,-64.2371416516445
COUNTRY SAN ISIDRO,14,021,090,14021090002,E,-31.3055336354525,-64.2480169288216
EL MANZANO,14,021,110,14021110000,LC,-31.0817617139175,-64.2998324164847
ESTACION COLONIA TIROLESA,14,021,120,14021120000,LS,-31.2735550500587,-64.0150545730464
GENERAL PAZ,14,021,130,14021130000,LS,-31.1341189126982,-64.1410056588479
JESUS MARIA,14,021,140,14021140000,LC,-30.9811937384049,-64.095771286873
DUMESNIL,14,021,150,14021150001,E,-31.3321162961153,-64.3336598560636
LA CALERA,14,021,150,14021150002,E,-31.3430963762885,-64.3302275470709
EL DIQUECITO,14,021,150,14021150003,E,-31.3589143636745,-64.3650932467319
LA GRANJA,14,021,160,14021160000,LC,-31.0054374122172,-64.2616783510445
LA MORADA,14,021,165,14021165000,LC,-31.3050726647191,-64.2625844071662
LA PUERTA,14,021,170,14021170000,LS,-31.1419300602666,-64.0402188172603
LAS CORZUELAS,14,021,175,14021175000,LS,-31.240896079449,-64.2618872007094
LOS MOLLES,14,021,180,14021180000,LS,-31.0167070305726,-64.225388080483
MALVINAS ARGENTINAS,14,021,190,14021190000,LS,-31.3677025435362,-64.0503196448495
MENDIOLAZA,14,021,200,14021200000,LC,-31.2634679794013,-64.3038336466706
MI GRANJA,14,021,210,14021210000,LS,-31.3501106609981,-63.9996450992295
PAJAS BLANCAS,14,021,220,14021220000,LS,-31.2146356684786,-64.2768259906649
RIO CEBALLOS,14,021,230,14021230000,LC,-31.1748535571499,-64.3096761754849
SALDAN,14,021,240,14021240000,LC,-31.3142696814132,-64.3129043036137
EL PUEBLITO,14,021,250,14021250001,E,-31.1065564116392,-64.2971945109864
SALSIPUEDES,14,021,250,14021250002,E,-31.1349269310989,-64.2873331074367
SANTA ELENA,14,021,260,14021260000,LS,-31.2593058004875,-64.0753189644633
TINOCO,14,021,270,14021270000,LS,-31.1238790204144,-63.8923777817115
UNQUILLO,14,021,280,14021280000,LC,-31.2319725034056,-64.3177425598673
VILLA ALLENDE,14,021,290,14021290000,LC,-31.2922067561376,-64.2950077746202
VILLA CERRO AZUL,14,021,300,14021300000,LS,-31.0702139869894,-64.3197333591217
GUIÑAZU NORTE,14,021,310,14021310001,E,-31.3067152892491,-64.1703253616993
PARQUE NORTE,14,021,310,14021310002,E,-31.3000754366056,-64.1767428650772
1 DE AGOSTO,14,021,310,14021310004,E,-31.306907347736,-64.1785314598263
ALMIRANTE BROWN,14,021,310,14021310005,E,-31.3075672143524,-64.1814827461648
CIUDAD DE LOS NIÑOS,14,021,310,14021310006,E,-31.2957196524063,-64.1768685276575
VILLA PASTORA,14,021,310,14021310007,E,-31.306907347736,-64.1785314598263
JUAREZ CELMAN,14,021,320,14021320001,E,-31.2570227263756,-64.1651661967333
VILLA LOS LLANOS,14,021,320,14021320002,E,-31.2757010937435,-64.1626835394284
ALTO DE LOS QUEBRACHOS,14,028,010,14028010000,LS,-30.5409658147192,-65.0384387721916
BAÑADO DE SOTO,14,028,020,14028020000,LS,-30.8044357869451,-65.0436620185917
CANTERAS QUILPO,14,028,030,14028030000,LS,-30.8666932853441,-64.6829010647536
CRUZ DE CAÑA,14,028,040,14028040000,LS,-31.0662466251544,-64.9425321672363
CRUZ DEL EJE,14,028,050,14028050000,LS,-30.7218592173102,-64.8077377312137
EL BRETE,14,028,060,14028060000,LS,-30.6722100581192,-64.8699070292303
EL RINCON,14,028,070,14028070000,LS,-30.7397207125925,-64.6484924752741
GUANACO MUERTO,14,028,080,14028080000,LS,-30.4794131800612,-65.0597627738017
LA BANDA,14,028,090,14028090000,LS,-30.7628592235779,-64.6459839334075
LA BATEA,14,028,100,14028100000,LS,-30.4417646532675,-65.4238386532105
LA HIGUERA,14,028,110,14028110000,LS,-31.0139548417914,-65.1020313666951
LAS CAÑADAS,14,028,120,14028120000,LS,-30.9332479488458,-64.7189758691612
LAS PLAYAS,14,028,130,14028130000,LS,-30.6895900139602,-64.8508831281017
LOS CHAÑARITOS,14,028,140,14028140000,LS,-30.5724823864554,-64.9410778222467
MEDIA NARANJA,14,028,150,14028150000,LS,-30.6233104657952,-64.9515406139404
PASO VIEJO,14,028,160,14028160000,LS,-30.7686835768001,-65.1864700189142
SAN MARCOS SIERRA,14,028,170,14028170000,LS,-30.7803420622583,-64.6468515131076
SERREZUELA,14,028,180,14028180000,LS,-30.6392026300348,-65.3813009621884
TUCLAME,14,028,190,14028190000,LS,-30.7485284753417,-65.2375410689391
VILLA DE SOTO,14,028,200,14028200000,LS,-30.852977256889,-64.9924997261449
DEL CAMPILLO,14,035,010,14035010000,LS,-34.3760847098309,-64.4945399243505
ESTACION LECUEDER,14,035,020,14035020000,LS,-34.4964110409998,-64.8094621973323
HIPOLITO BOUCHARD,14,035,030,14035030000,LS,-34.7223142041085,-63.508013061936
HUINCA RENANCO,14,035,040,14035040000,LS,-34.8397251237332,-64.3724876795015
ITALO,14,035,050,14035050000,LS,-34.7911820710534,-63.781208388865
MATTALDI,14,035,060,14035060000,LS,-34.4803867338234,-64.1695033049234
NICOLAS BRUZZONE,14,035,070,14035070000,LS,-34.4382295005707,-64.3383707319069
ONAGOITY,14,035,080,14035080000,LS,-34.7703021224105,-63.67032307176
PINCEN,14,035,090,14035090000,LS,-34.8379291437488,-63.9155804696192
RANQUELES,14,035,100,14035100000,LS,-34.8436937843761,-64.0987740916452
SANTA MAGDALENA,14,035,110,14035110000,LS,-34.514736598064,-63.941510935076
VILLA HUIDOBRO,14,035,120,14035120000,LS,-34.8371817717375,-64.5833571665395
VILLA SARMIENTO,14,035,130,14035130000,LS,-34.1216195744231,-64.7240499364674
VILLA VALERIA,14,035,140,14035140000,LS,-34.3408530354994,-64.917844943457
ARROYO ALGODON,14,042,010,14042010000,LS,-32.2019665986816,-63.1627861860009
ARROYO CABRAL,14,042,020,14042020000,LS,-32.4889824965456,-63.4014794487713
AUSONIA,14,042,030,14042030000,LS,-32.6613825801545,-63.2447973807791
CHAZON,14,042,040,14042040000,LS,-33.0772598274988,-63.275435286184
ETRURIA,14,042,050,14042050000,LS,-32.9405157092885,-63.2472565147
LA LAGUNA,14,042,060,14042060000,LS,-32.8014149822474,-63.2440045658431
LA PALESTINA,14,042,070,14042070000,LS,-32.6155884790714,-63.4092352057166
LA PLAYOSA,14,042,080,14042080000,LS,-32.099694860079,-63.0325289648087
LAS MOJARRAS,14,042,090,14042090000,LS,-32.3029687109385,-63.2328555816575
LUCA,14,042,100,14042100000,LS,-32.5401979602741,-63.4762536378135
PASCO,14,042,110,14042110000,LS,-32.7470044961114,-63.3411254262064
SANABRIA,14,042,120,14042120000,LS,-32.527560043626,-63.2479616144958
SILVIO PELLICO,14,042,130,14042130000,LS,-32.2506338091324,-62.931650118919
TICINO,14,042,140,14042140000,LS,-32.6919271380136,-63.4353044375428
TIO PUJIO,14,042,150,14042150000,LS,-32.2863739057236,-63.3540179546817
VILLA ALBERTINA,14,042,160,14042160000,LS,-32.4342175966013,-63.1844586471364
VILLA MARIA,14,042,170,14042170000,LC,-32.4120836110321,-63.2499951238659
VILLA NUEVA,14,042,180,14042180000,LC,-32.4288251783807,-63.249359249877
VILLA OESTE,14,042,190,14042190000,LS,-32.4343319670367,-63.2875591644345
AVELLANEDA,14,049,010,14049010000,LS,-30.5946762022718,-64.2078393373412
